WMO Region;Country;Station;Latitude;Longitude;Elevation;WMO Index
Europe;Germany;WITTMUNDHAVEN;53.5502777778;7.6672222222;8;0-20000-0-10126
Europe;Italy;TREVICO;41.0466666667;15.2327777778;1085;0-20000-0-16263
Europe;Turkey;RIZE;41.0333333333;40.5166666667;9;0-20000-0-17040
Europe;Azerbaijan;SHAMAKHY;40.6333333333;48.6333333333;902;0-20000-0-37759
Europe;Finland;VIEREMA KAARAKKALA;63.8411111111;27.2205555556;207;0-20000-0-02834
Europe;Switzerland;HOMBRECHTIKON;47.2441666667;8.77;496;0-20000-0-06851
Europe;Spain;VALENCIA VIVEROS;39.4805555556;-0.3663888889;11;0-20000-0-08285
Europe;Russian Federation;ILOVLYA;49.3;44;43.42;0-20000-0-34461
Europe;Austria;INNSBRUCK-FLUGHAFEN (AUTOMAT);47.26;11.3566666667;578;0-20000-0-11121
Europe;Belarus;SLUTSK;53.0533333333;27.5519444444;null;0-20000-0-26951
Europe;Ukraine;CHAPLYNE;48.1333333333;36.2333333333;173;0-20000-0-34509
Europe;Norway;KAUTOKEINO;68.9966666667;23.0333333333;307;0-20000-0-01047
Europe;Norway;KVAMSKOGEN-JONSHOGDI;60.3886111111;5.9638888889;455;0-20000-0-01327
Europe;United Kingdom (the);DRUMALBIN;55.6272222222;-3.7361111111;245;0-20000-0-03155
Europe;Greenland;DYE 2;66.4805555556;-46.2830555556;2098;0-20000-0-04464
Europe;Germany;CUXHAVEN;53.8713888889;8.7058333333;5;0-20000-0-10131
Europe;Austria;VALLUGA (RADAR);47.1575;10.2127777778;2805;0-20000-0-11124
Europe;Italy;BARI;41.1205555556;16.8836111111;10;0-20000-0-16271
Europe;Turkey;ARDAHAN;41.1166666667;42.7166666667;1829;0-20000-0-17046
Europe;Italy;PRATICA DI MARE RDS;41.67;12.4508333333;32;0-20001-0-16245
Europe;Italy;TRAPANI BIRGI RDS;37.9141666667;12.4913888889;7.3;0-20001-0-16429
Europe;France;DAX;43.6897222222;-1.07;33;0-20000-0-07603
Europe;Germany;EMDEN-KNOCK (RADAR);53.3394444444;7.025;2;0-20000-0-10204
Europe;Turkey;CORUM;40.55;34.95;776;0-20000-0-17084
Europe;France;MAUPERTUS GONNEVILLE;49.6527777778;-1.4636111111;140;0-20000-0-07024
Europe;Turkey;AMASYA;40.65;35.85;412;0-20000-0-17085
Europe;Russian Federation;KLIN;56.35;36.75;166;0-20000-0-27417
Europe;Norway;AALESUND;62.4702777778;6.2105555556;15;0-20000-0-01224
Europe;Norway;HOVDEN-LUNDANE;59.5766;7.3897;841;0-20000-0-01441
Europe;Sweden;STORBO;61.84;12.2872222222;664.7;0-20000-0-02302
Europe;Switzerland;BAD RAGAZ;47.0166666667;9.5025;496;0-20000-0-06686
Europe;Romania;FOCSANI;45.6875233618;27.1997887135;57;0-20000-0-15264
Europe;Sweden;FALSTERBO;55.3838888889;12.8194444444;3;0-20000-0-02616
Europe;Bulgaria;SLIVEN *;42.6666666667;26.3333333333;257;0-20000-0-15640
Europe;Jordan;AZRAQ SOUTH;31.8333333333;36.8166666667;527;0-20000-0-40288
Europe;Germany;SOLTAU;52.9602777778;9.7930555556;75.6;0-20000-0-10235
Europe;Austria;ZIRBITZKOGEL;47.0719444444;14.5602777777;2370;0-20000-0-11164
Europe;Russian Federation;NIKOL'SK;59.5338888889;45.4611111111;141.8;0-20000-0-27066
Europe;Netherlands;HUPSEL AWS;52.0677777778;6.6566666667;29.07;0-20000-0-06283
Europe;France;MENDE;44.5336111111;3.4544444444;932;0-20000-0-07554
Europe;Spain;MENORCA/AEROPUERTO;39.8547222222;4.2155555556;91;0-20000-0-08314
Europe;Germany;QUICKBORN;53.733089;9.87757;10.99;0-20000-0-10146
Europe;Norway;ALESUND/VIGRA;62.5616666667;6.115;22;0-20000-0-01210
Europe;Sweden;PETISTRASK;64.5669444444;19.6986111111;258.03;0-20000-0-02282
Europe;Finland;RAASEPORI JUSSARO;59.8205555556;23.5763888889;15;0-20000-0-02757
Europe;Finland;JOKIOINEN OBSERVATORY;60.8138888889;23.4975;104;0-20000-0-02963
Europe;United Kingdom (the);EDINBURGH GOGARBANK;55.9283333333;-3.3444444444;57;0-20000-0-03166
Europe;United Kingdom (the);BRIZE NORTON;51.7583333333;-1.5780555556;87.5;0-20000-0-03649
Europe;Netherlands;HUIBERTGAT WP;53.5738888889;6.3983333333;null;0-20000-0-06285
Europe;Austria;KRIMML;47.2291666667;12.1819444444;1008.8;0-20000-0-11136
Europe;France;MONT AIGOUAL;44.1213888889;3.5813888889;1567;0-20000-0-07560
Europe;Azerbaijan;DASHKASAN;40.4666666667;46.0833333333;1655;0-20000-0-37816
Europe;Jordan;MA'AN;30.1666666667;35.7833333333;null;0-20000-0-40310
Europe;Finland;ROVANIEMI RAUTATIEASEMA;66.4983333333;25.7083333333;85;0-20000-0-02847
Europe;Slovenia;LISCA;46.0677706239;15.2848952062;947;0-20000-0-14024
Europe;Switzerland;ALTDORF;46.8869444444;8.6216666667;438;0-20000-0-06672
Europe;Czech Republic;MILESOVKA;50.555;13.9308333333;830.5;0-20000-0-11464
Europe;Bulgaria;SNEJANKA (TOP/SOMMET);41.6666666667;24.6833333333;1923;0-20000-0-15725
Europe;Azerbaijan;SABIRABAD;40.0166666667;48.4666666667;-17;0-20000-0-37843
Europe;Sweden;HORBY;55.8633333333;13.6688888889;113.58;0-20000-0-02623
Europe;United Kingdom (the);RONALDSWAY;54.0852777778;-4.6319444444;16;0-20000-0-03204
Europe;Netherlands;HOOFDPLAAT;51.3777777778;3.6722222222;null;0-20000-0-06311
Europe;Switzerland;LAUSANNE;46.5222222222;6.6397222222;538.41;0-20000-0-06907
Europe;Romania;ADJUD;46.1047277462;27.1704041393;101;0-20000-0-15219
Europe;Italy;BRINDISI;40.6577777778;17.9516666667;14.5;0-20000-0-16320
Europe;Russian Federation;RYBINSK;58.1;38.6833333333;104;0-20000-0-27225
Europe;Norway;VAAGSLI;59.7661111111;7.3652777778;821;0-20000-0-01434
Europe;Finland;VARKAUS KOLSUANNIEMI;62.3222222222;27.9077777778;83;0-20000-0-02850
Europe;Germany;GOLDBERG;53.6058333333;12.1033333333;58;0-20000-0-10168
Europe;Romania;DEVA;45.8649230138;22.898806236;240;0-20000-0-15230
Europe;Hungary;JOSVAFO;48.4833333333;20.5333333333;305;0-20000-0-12766
Europe;Italy;S. VALENTINO ALLA MUTA;46.7619444444;10.5344444444;1459;0-20000-0-16008
Europe;Norway;HOPEN;76.5094444444;25.0130555556;6;0-20000-0-01062
Europe;Norway;HAUKELISETER TESTFELT;59.8116666667;7.2141666667;990;0-20000-0-01435
Europe;Sweden;PAJALA;67.2036111111;23.39;163.9;0-20000-0-02095
Europe;Sweden;HANO;56.0138888889;14.8494444444;60.4;0-20000-0-02628
Europe;Switzerland;BISCHOFSZELL;47.4975;9.2347222222;470;0-20000-0-06678
Europe;Italy;LECCE (16333-0);40.2383333333;18.1386111111;47;0-20000-0-16333
Europe;Finland;TAMPERE HARMALA;61.4658333333;23.7466666667;85;0-20000-0-02763
Europe;Finland;JOMALA MARIEHAMN AIRPORT;60.1247222222;19.9033333333;5;0-20000-0-02970
Europe;United Kingdom (the);ANDREWSFIELD;51.8961111111;0.4505555556;87.1;0-20000-0-03684
Europe;France;ST-AUBAN-SUR-DURANCE;44.0622222222;5.9897222222;459;0-20000-0-07588
Europe;Czech Republic;C. BUDEJOVICE-ROZNOV;48.9519444444;14.4697222222;394.6;0-20000-0-11546
Europe;Russian Federation;ZIMOVNIKI;47.15;42.4833333333;71.07;0-20000-0-34743
Europe;Switzerland;SAENTIS;47.2494444444;9.3436111111;2502;0-20000-0-06680
Europe;Slovenia;CERKLJE OB KRKI;45.8987055971;15.5184432499;154;0-20000-0-14122
Europe;Germany;BERUS;49.2638888889;6.6869444444;363;0-20000-0-10704
Europe;Hungary;MOSONMAGYAROVAR;47.8833333333;17.2833333333;121;0-20000-0-12815
Europe;Russian Federation;IVANOVO;56.95;40.9666666667;124;0-20000-0-27347
Europe;Norway;ANDOYA (1010-1);69.3152777778;16.1308333333;10;0-20001-0-01010
Europe;France;LILLE-LESQUIN;50.57;3.0975;48;0-20000-0-07015
Europe;Italy;PUNTA ALICE;39.3986111111;17.1527777778;3;0-20000-0-16342
Europe;Russian Federation;KRASNYE BAKI;57.1333333333;45.1666666667;111.1;0-20000-0-27369
Europe;Germany;KUEMMERSBRUCK (10771-1);49.4283333333;11.9022222222;417;0-20001-0-10771
Europe;Italy;UDINE/RIVOLTO RDS;45.9805555556;13.0591666667;50;0-20001-0-16045
Europe;Portugal;RADAR Cavalos do Caldeirão;37.3047222222;-7.9519444444;null;0-20000-0-8553
Europe;United Kingdom (the);RADAR Clee Hill;52.3997222222;-2.6011111111;504;0-20000-0-03523
Europe;United Kingdom (the);RADAR Dean Hill;51.03;-1.6497222222;150;0-20000-0-03859
Europe;Moldova (the Republic of);RADAR Falesti, MRL-5;47.6930555556;27.6394444444;225;
Europe;Italy;RADAR Fossaion Di Grad;45.7266666667;13.4775;null;
Europe;Norway;RADAR Hurum;59.6272222222;10.5644444444;346.7;0-20000-0-01497
Europe;Ukraine;RADAR Krasnogvardeysk, MRL-5;45.5216666667;34.325;24;
Europe;Finland;RADAR Kuopio;62.8627777778;27.3819444444;239;
Europe;Cyprus;RADAR Kykkos;34.98;32.73;1310;
Europe;Slovenia;RADAR Lisca wgs84;46.0677777778;15.285;945;
Europe;Armenia;RADAR Lori-Dseh, MRL-5;40.96;44.6763888889;1328;
Europe;Switzerland;RADAR Mt Lema;46.0419444444;8.8338888889;1625;0-20000-0-6768
Europe;United Kingdom (the);RADAR Predannack;50;-5.2197222222;85;0-20000-0-03813
Europe;Poland;RADAR Ramża;50.1513888889;18.725;322;0-20000-0-12514
Europe;Latvia;RADAR Rix;56.9191666667;23.9897222222;10;
Europe;Azerbaijan;RADAR Shamaxi MRL-5;40.6833333333;48.6333333333;1080;
Europe;Denmark;RADAR Sindal;57.4919444444;10.1327777778;null;
Europe;Italy;RADAR Teolo;45.3627777778;11.6736111111;472;
Europe;United Kingdom (the);RADAR Thurnham;51.2897222222;0.6;194;
Europe;Finland;RADAR Vimpeli;63.1047222222;23.8208333333;172;
Europe;United Kingdom (the);RADAR Wardon Hill;50.82;-2.3933333333;245;0-20000-0-03854
Europe;Armenia;RADAR Zvartnots-2, MRL-5;40.1452777778;44.395;852;
Europe;Sweden;RADAR Ängelholm  2606;56.3675;12.8541666667;209;0-20000-0-2606
Europe;Netherlands;RADAR 6260 [181] [NL];52.1019444444;5.1783333333;2;0-20000-0-6260
Europe;Greece;RADAR Aigina;37.7197222222;23.5197222222;null;0-20000-0-16702
Europe;Serbia;RADAR Besnjaja;43.9969444444;21.0527777778;559;
Europe;Belarus;RADAR Brest №8452;52.1305555556;23.9027777778;12;0-20000-0-8452
Europe;Poland;RADAR Brzuchania;50.3941666667;20.0833333333;388;0-20000-0-12568
Europe;Norway;RADAR Bømlo;59.8527777778;5.0902777778;95;0-20000-0-01405
Europe;Austria;KITZBUEHEL;47.4425;12.3963888889;757;0-20000-0-11336
Europe;Israel;Hafez Hayyim;31.791;34.805;80;0-376-0-655
Europe;Israel;Elat;29.5526;34.952;22;0-376-0-699
Europe;Israel;Merhavya;32.6028;35.3075;60;0-376-0-626
Europe;Israel;Gilgal;31.9973;35.4509;-255;0-376-0-547
Europe;Israel;Metzoke Dragot;31.5881;35.3916;20;0-376-0-662
Europe;Israel;Itamar;32.1598;35.3513;820;0-376-0-542
Europe;Israel;Afeq;32.8466;35.1123;10;0-376-0-511
Europe;Israel;Eden Farm;32.4679;35.4888;-120;0-376-0-532
Europe;Israel;Ammiad;32.915;35.5135;215;0-376-0-613
Europe;Israel;Tavor Kadoorie;32.7053;35.4069;145;0-376-0-521
Europe;Israel;Arad;31.25;35.1855;564;0-376-0-663
Europe;Israel;Netiv Halamed He;31.6898;34.9744;275;0-376-0-560
Europe;Cyprus;Pafos Radar (Eliovounos, Nata);34.771039;32.547502;null;17602
Europe;Finland;Ähtäri;62.5833320618;24.1833324432;180;0-20008-0-AHT
Europe;Germany;Wank;47.5166664124;11.1499996185;1780;0-20008-0-WNK
Europe;Poland;Belsk;51.8400001526;20.7900009155;180;0-20008-0-COG
Europe;Spain;Madrid;40.4500007629;-3.7200000286;680;0-20008-0-MAD
Europe;Czech Republic;Svratouch;49.7333335876;16.0333328247;737;0-20008-0-SVT
Europe;Croatia;Puntijarka;45.9166679382;15.9666662216;988;0-20008-0-PUJ
Europe;Netherlands;Kollumerwaard;53.3333320618;6.2666668892;null;0-20008-0-KMW
Europe;Finland;Hietajärvi;63.1666679382;30.7166671753;173;0-20008-0-HTJ
Europe;Ukraine;Kyiv-Goloseyev;50.3639984131;30.4969997406;206;0-20008-0-KGV
Europe;Norway;Tustervatn;65.8300018311;13.9200000763;439;0-20008-0-TUV
Europe;Switzerland;Rigi;47.06739;8.46333;1031;0-20008-0-RIG
Europe;Germany;Zugspitze-Gipfel;47.421075;10.985896;2962;0-20008-0-ZUG
Europe;Germany;Dresden;51.1199989319;13.6800003052;246;0-20008-0-DRE
Europe;Montenegro;Zabljak;43.1500015259;19.1333332062;1450;0-20008-0-ZBL
Europe;Bulgaria;Plovdiv;42.1166648865;24.4166660309;304;0-20008-0-PLD
Europe;Ireland;Adrigole;51.6800003052;-9.7299995422;50;0-20008-0-ADR
Europe;Bosnia and Herzegovina;Ivan Sedlo;43.7700004578;18.0300006866;970;0-20008-0-IVN
Europe;Germany;Melpitz;51.53014;12.93386;86;0-20008-0-MEL
Europe;Denmark;Faeroerne;62.2999992371;-7.0666666031;210;0-20008-0-FAE
Europe;Sweden;Göteborg;57.7080001831;11.9919996262;30;0-20008-0-GBG
Europe;Iceland;Storhofdi;63.4000015259;-20.2833328247;118;0-20008-0-ICE
Europe;Denmark;Tange;56.3499984741;9.6000003815;13;0-20008-0-TAN
Europe;France;Pic du Midi;42.9371986389;0.1411000043;2877;0-20008-0-PDM
Europe;Netherlands;Vreedepeel;51.5333328247;5.8499999046;5;0-20008-0-VDP
Europe;United Kingdom (the);Auchencorth Moss;55.792301178;-3.2430999279;267;0-20008-0-AUC
Europe;Switzerland;Locarno-Monti;46.1725654602;8.7874164581;367;0-20008-0-OTL
Europe;United Kingdom (the);Glen Dye;56.9700012207;-2.5799999237;85;0-20008-0-GLD
Europe;Hungary;Hegyhatsal;46.9500007629;16.6499996185;248;0-20008-0-HUN
Europe;Bulgaria;Sofia;42.8166656494;23.3833293915;588;0-20008-0-SOF
Europe;Czech Republic;Praha;50.0080986023;14.4469003677;302;0-20008-0-PRH
Europe;Turkey;Ankara;39.9500007629;32.8829994202;896;0-20008-0-TRA
Europe;Ukraine;Feodosiya;44.5499992371;35.1199989319;42;0-20008-0-FEO
Europe;France;Gif sur Yvette;48.7099990845;2.1475000381;167;0-20008-0-GIF
Europe;Netherlands;Moerdijk;51.6833343506;4.5333333015;null;0-20008-0-MDK
Europe;Poland;Bialystok;53.2299995422;23.0249996185;180;0-20008-0-BIK
Europe;Slovenia;Iskrba;45.5612122383;14.8580433593;540;0-20008-0-IRB
Europe;Norway;Longyearbyen;78.2166671753;15.5666666031;null;0-20008-0-LYB
Europe;France;Bordeaux;44.8400001526;-0.5299999714;73;0-20008-0-BOD
Europe;Norway;Jergul;69.4000015259;24.6000003815;255;0-20008-0-JGL
Europe;Portugal;Serreta (Terceira);38.7700004578;-27.3799991608;40;0-20008-0-AZR
Europe;Poland;Sniezka;50.7333335876;15.7333335876;1603;0-20008-0-SNZ
Europe;Germany;Lückendorf;50.8333320618;14.7666664124;490;0-20008-0-DLU
Europe;Sweden;Roervik;57.4199981689;11.9300003052;10;0-20008-0-ROR
Europe;Poland;Diabla Gora / Puszcza Borecka;54.1500015259;22.0666675568;157;0-20008-0-DIG
Europe;Norway;Kårvatn / Kaarvatn;62.7799987793;8.8800001144;210;0-20008-0-KRV
Europe;Spain;Roquetas;40.8166999817;0.4833000004;50;0-20008-0-ROQ
Europe;Germany;Schorfheide;52.9666671753;13.6499996185;70;0-20008-0-DSH
Europe;Portugal;Castelo Branco;39.8333320618;-7.4666666985;386;0-20008-0-CAS
Europe;Sweden;FLATRUET;62.7291666667;12.7263888889;995;0-20000-0-02303
Europe;Germany;BERGEN;52.8152777778;9.9247222222;70;0-20000-0-10238
Europe;Croatia;ZAGREB/MAKSIMIR;45.8219444444;16.0336111111;123;0-20000-0-14240
Europe;Russian Federation;KUBANSKAYA (TEMRYUK);45.3166666667;37.3833333333;2.1;0-20000-0-34915
Europe;Russian Federation;GUS'-HRUSTAL'NYJ;55.6;40.65;136;0-20000-0-27539
Europe;Azerbaijan;KALVAZ;38.6666666667;48.3833333333;1830;0-20000-0-37952
Europe;Netherlands;MAASTRICHT AACHEN AP;50.9052777778;5.7619444444;114.3;0-20000-0-06380
Europe;Czech Republic;KUCHAROVICE;48.8811111111;16.0852777778;334;0-20000-0-11698
Europe;Russian Federation;NIKEL';69.4102777778;30.2088888889;105;0-20000-0-22004
Europe;Armenia;KAPAN;39.2047222222;46.4461111111;null;0-20000-0-37959
Europe;Finland;JOUTSA LEIVONMAKI SAVENAHO;61.8794444444;26.0947222222;146;0-20000-0-02771
Europe;Netherlands;ARCEN AWS;51.4972222222;6.1961111111;19.5;0-20000-0-06391
Europe;Croatia;OSIJEK-CEPIN;45.5025;18.5613888889;89;0-20000-0-14280
Europe;Russian Federation;VERHOV'E R LOTTY;68.5463888889;28.9272222222;120;0-20000-0-22100
Europe;Germany;NUERNBERG;49.5044444444;11.0569444444;314;0-20000-0-10763
Europe;Romania;OBARSIA LOTRULUI;45.4354604455;23.6308456834;1348;0-20000-0-15297
Europe;Turkey;BOZCAADA;39.8333333333;26.0666666667;30;0-20000-0-17111
Europe;Croatia;BILOGORA;45.8836111111;17.2002777778;262;0-20000-0-14256
Europe;Turkey;AGRI;39.7333333333;43.05;1632;0-20000-0-17099
Europe;Russian Federation;SERGACH;55.5333333333;45.5;126.09;0-20000-0-27577
Europe;Italy;CATANZARO;38.9052777778;16.5952777778;332;0-20000-0-16365
Europe;Sweden;MIERKENIS;66.6816666667;16.1088888889;614.07;0-20000-0-02121
Europe;Sweden;SVENSKA HOGARNA A;59.4422222222;19.5022222222;12.1;0-20000-0-02498
Europe;Netherlands;GILZE RIJEN;51.565;4.9352777778;14.94;0-20000-0-06350
Europe;Germany;STUTTGART-ECHTERDINGEN;48.6891666667;9.2252777778;371;0-20000-0-10738
Europe;Austria;MARIAZELL/ST SEBASTIAN;47.7891666667;15.3022222222;863.9;0-20000-0-11171
Europe;Hungary;AGARD;47.1833333333;18.6166666667;105;0-20000-0-12846
Europe;Russian Federation;NOVYJ TOR'JAL;57;48.7333333333;143.16;0-20000-0-27491
Europe;Turkey;ERZURUM BOLGE;39.9;41.2833333333;1869;0-20000-0-17095
Europe;Russian Federation;GAGARIN;55.5166666667;35.0333333333;192;0-20000-0-27507
Europe;Norway;LAERDAL IV;61.1030555556;7.5025;2;0-20000-0-01355
Europe;United Kingdom (the);REDESDALE CAMP;55.285;-2.2794444444;211;0-20000-0-03230
Europe;France;LE HAVRE OCTEVILLE;49.5330555556;0.0916666667;95;0-20000-0-07046
Europe;Denmark;MEJRUP;56.3830555556;8.6702777778;53.05;0-20000-0-06056
Europe;France;BREST-GUIPAVAS;48.4441666667;-4.4119444444;99;0-20000-0-07110
Europe;Portugal;PONTA DELGADA;37.7402777778;-25.6983333333;null;0-20000-0-08514
Europe;Austria;VILLACH;46.6180555556;13.8738888889;493;0-20000-0-11213
Europe;Sweden;MALA-BRANNAN;65.1522222222;18.5975;362.98;0-20000-0-02147
Europe;Sweden;VINGA;57.6322222222;11.6047222222;17.4;0-20000-0-02516
Europe;United Kingdom (the);LOFTUS;54.5627777778;-0.8636111111;158;0-20000-0-03275
Europe;Germany;MUENSTER/OSNABRUECK;52.1352777778;7.7;47.8;0-20000-0-10315
Europe;Slovakia;BRATISLAVA-LETISKO;48.2;17.2;133;0-20000-0-11816
Europe;Russian Federation;NARO-FOMINSK;55.3833333333;36.7;190;0-20000-0-27611
Europe;Germany;FELDBERG/MECKLENBURG;53.3175;13.4175;115.2;0-20000-0-10282
Europe;Germany;ROTH;49.2164;11.1036;385;0-20000-0-10765
Europe;Austria;KLEINZICKEN;47.2075;16.3355555556;265.4;0-20000-0-11192
Europe;Hungary;SZENTGOTTHARD/FARKASFA;46.9166666667;16.3166666667;312;0-20000-0-12910
Europe;Croatia;PULA AERODROME;44.8963888889;13.9319444444;63;0-20000-0-14307
Europe;Russian Federation;PADUN;68.6083333333;31.8038888889;61;0-20000-0-22106
Europe;Russian Federation;MURMANSK (22113-0);68.9558333333;33.0427777778;57;0-20000-0-22113
Europe;Belgium;OOSTENDE (PIER);51.2333333333;2.9166666667;7;0-20000-0-06408
Europe;Austria;BAD TATZMANNSDORF;47.3380555556;16.225;347;0-20000-0-11193
Europe;Azerbaijan;ASTARA;38.45;48.8833333333;-23;0-20000-0-37989
Europe;Russian Federation;OSTROV HARLOV;68.8163888889;37.3327777778;69;0-20000-0-22133
Europe;Sweden;ALVDALEN;61.2544444444;14.0386111111;251.73;0-20000-0-02321
Europe;Finland;KUUSAMO AIRPORT;65.9955555556;29.2225;264;0-20000-0-02869
Europe;Denmark;HALS;56.9902777778;10.3088888889;16;0-20000-0-06044
Europe;Hungary;SARMELLEK;46.6833333333;17.1666666667;124;0-20000-0-12922
Europe;Germany;MEPPEN;52.7155555556;7.3175;19;0-20000-0-10304
Europe;Croatia;RIJEKA/OMISALJ;45.2238888889;14.5819444444;85;0-20000-0-14317
Europe;Sweden;GOTEBORG;57.7155555556;11.9925;2.3;0-20000-0-02513
Europe;Sweden;RONNEBY-BREDAKRA;56.2669444444;15.2680555556;58;0-20000-0-02664
Europe;Greenland;MITTARFIK UPERNAVIK (UPERNAVIK LUFTHAVN);72.7833333333;-56.1333333333;126.19;0-20000-0-04211
Europe;Denmark;VESTERVIG;56.7636111111;8.3205555556;18;0-20000-0-06051
Europe;France;BRIGNOGAN;48.6763888889;-4.3311111111;9;0-20000-0-07107
Europe;Austria;LIENZ;46.8255555556;12.8063888889;661.4;0-20000-0-11204
Europe;Romania;GALATI;45.4729181384;28.0323010582;69;0-20000-0-15310
Europe;Denmark;THYBOROEN;56.7066666667;8.215;2.05;0-20000-0-06052
Europe;Turkey;BILECIK;40.15;29.9666666667;539;0-20000-0-17120
Europe;Russian Federation;TETJUSI;54.9480555556;48.7911111111;155.39;0-20000-0-27697
Europe;Sweden;SVEG A;62.0461111111;14.4069444444;357.3;0-20000-0-02327
Europe;France;RENNES-SAINT JACQUES;48.0688888889;-1.7338888889;38;0-20000-0-07130
Europe;Slovakia;MOCHOVCE;48.2833333333;18.45;261;0-20000-0-11856
Europe;Italy;PORTO TORRES;40.8391666667;8.4052777778;6;0-20000-0-16504
Europe;Russian Federation;RYAZHSK;53.7166666667;40.1166666667;125;0-20000-0-27835
Europe;France;NICE;43.6488888889;7.2088888889;4;0-20000-0-07690
Europe;Austria;ST. ANDRAE I.L.;46.7641666667;14.8280555556;402.7;0-20000-0-11229
Europe;Italy;CAPO CACCIA;40.5611111111;8.1630555556;200;0-20000-0-16522
Europe;Russian Federation;MEZEN';65.8725;44.2080555556;13.6;0-20000-0-22471
Europe;Russian Federation;ZAMETCHINO;53.4833333333;42.6333333333;130.28;0-20000-0-27857
Europe;Sweden;GOTEBORG-LANDVETTER;57.6761111111;12.2919444444;154;0-20000-0-02526
Europe;Finland;INARI KAAMANEN;69.1408333333;27.2655555556;156;0-20000-0-02702
Europe;France;VARS-MAYT RADAR;44.5875;6.6530555556;2575;0-20000-0-07714
Europe;Russian Federation;ZIMNEGORSKIJ MAJAK;65.4666666667;39.7333333333;83.2;0-20000-0-22446
Europe;Ukraine;OVRUCH;51.3166666667;28.7833333333;168;0-20000-0-33213
Europe;Belgium;SINT-KATELIJNE-WAVER;51.075;4.5247222222;10;0-20000-0-06439
Europe;Slovakia;JASLOVSKE BOHUNICE;48.4833333333;17.6666666667;176;0-20000-0-11819
Europe;Turkey;ETIMESGUT;39.95;32.6833333333;799;0-20000-0-17129
Europe;Russian Federation;TEMNIKOV;54.6333333333;43.2333333333;138.6;0-20000-0-27752
Europe;Russian Federation;KRASNOSLOBODSK;54.4333333333;43.7666666667;185.49;0-20000-0-27756
Europe;United Kingdom (the);FYLINGDALES;54.3586111111;-0.6716666667;262;0-20000-0-03281
Europe;United Kingdom (the);KENLEY AIRFIELD;51.3038888889;-0.0913888889;170;0-20000-0-03781
Europe;France;TREMUSON-ST-BRIEUC;48.5347222222;-2.8519444444;138;0-20000-0-07120
Europe;Russian Federation;MORZHOVEC;66.7166666667;42.4833333333;14.6;0-20000-0-22361
Europe;Switzerland;MOTTEC;46.1477777778;7.6241666667;1560;0-20000-0-06716
Europe;Sweden;NORRHOG;62.2630555556;15.6708333333;320;0-20000-0-02337
Europe;Iceland;BERGSTADIR;65.7;-19.6166666667;43;0-20000-0-04053
Europe;Portugal;PORTO/PEDRAS RUBRAS;41.23228;-8.67911;69;0-20000-0-08545
Europe;Germany;BERLIN-DAHLEM;52.453711;13.301731;51;0-20000-0-10381
Europe;France;ALERIA RADAR;42.1297222222;9.4963888889;50;0-20000-0-07774
Europe;Portugal;PORTO/SERRA DO PILAR;41.13848;-8.60262;93;0-20000-0-08546
Europe;Russian Federation;EMECK;63.4794444444;41.7958333333;15.9;0-20000-0-22656
Europe;Estonia;KUNDA;59.5214;26.5414;2.5;0-20000-0-26045
Europe;Sweden;KROPPEFJALL-GRANAN;58.6069444444;12.1975;173.71;0-20000-0-02540
Europe;Finland;VESANTO SONKARI;62.9216666667;26.4247222222;120;0-20000-0-02710
Europe;Iceland;NAUTABU;65.45903;-19.36827;115;0-20000-0-04055
Europe;Germany;MUENCHEN-OBERSCHLEISSHEIM;48.2441666667;11.5525;484;0-20000-0-10868
Europe;Slovakia;PRESOV;49.0333333333;21.3166666667;307;0-20000-0-11955
Europe;Italy;SARZANA-LUNI;44.0872222222;9.985;13.71;0-20000-0-16125
Europe;France;OPOUL-RADAR;42.9183333333;2.865;702;0-20000-0-07745
Europe;Portugal;LISBOA/PORTELA;38.77417;-9.13417;114;0-20000-0-08536
